"source_mod","source_file","crafted_item_id","slot_index","id","Type","scale_factor"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_royal_2h_mace_t5","1","mace_handle_18","Handle","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_royal_2h_mace_t5","2","default_polearm_pommel","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_peasant_maul_t1_1","0","AR_mace_head_a","Blade","102"
"OSW","OSA_ar_reforms_weapons.xml","AR_peasant_maul_t1_1","1","spear_handle_1","Handle",""
"OSW","OSA_ar_reforms_weapons.xml","AR_northern_2h_mace_t4","0","AR_empire_mace_head_a","Blade","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_northern_2h_mace_t4","1","spear_handle_1","Handle",""
"OSW","OSA_ar_reforms_weapons.xml","AR_northern_2h_mace_t4","2","default_polearm_pommel","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_northern_2h_mace_t5","0","AR_empire_mace_head_b","Blade","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_northern_2h_mace_t5","1","mace_handle_20","Handle","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_northern_2h_mace_t5","2","default_polearm_pommel","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_crude_2h_mace_t2","0","mace_head_35","Blade",""
"OSW","OSA_ar_reforms_weapons.xml","AR_crude_2h_mace_t2","1","spear_handle_1","Handle",""
"OSW","OSA_ar_reforms_weapons.xml","AR_crude_2h_mace_t2","2","default_polearm_pommel","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_crude_2h_mace_t3","0","mace_head_36","Blade",""
"OSW","OSA_ar_reforms_weapons.xml","AR_crude_2h_mace_t3","1","spear_handle_1","Handle",""
"OSW","OSA_ar_reforms_weapons.xml","AR_crude_2h_mace_t3","2","default_polearm_pommel","Pommel",""
