"source_mod","source_file","id","name","Type","culture","subtype","mesh","weight","value","difficulty","appearance","Armor.material_type","Armor.modifier_group","Armor.head_armor","Armor.body_armor","Armor.arm_armor","Armor.leg_armor","Armor.covers_body","Armor.has_gender_variations","Armor.hair_cover_type","Armor.beard_cover_type","Armor.mane_cover_type","Armor.maneuver_bonus","Armor.speed_bonus","Armor.charge_bonus","Armor.family_type","Armor.reins_mesh","Weapon.weapon_class","Weapon.ammo_class","Weapon.weapon_length","Weapon.thrust_damage","Weapon.thrust_damage_type","Weapon.thrust_speed","Weapon.speed_rating","Weapon.accuracy","Weapon.missile_speed","Weapon.stack_amount","Weapon.modifier_group","Weapon.item_usage","AmmoOffset","Armor.body_mesh_type","Armor.covers_hands","Armor.covers_legs","Armor.stealth_factor","Armor.tail_cover_type","body_name","Flags.Civilian","Flags.DoesNotHideChest","Flags.ForceAttachOffHandPrimaryItemBone","Flags.ForceAttachOffHandSecondaryItemBone","Flags.HeldInOffHand","Flags.Stealth","Flags.UseTeamColor","Flags.WoodenParry","flying_mesh","has_lower_holster_priority","holster_body_name","holster_mesh","holster_mesh_with_weapon","holster_position_shift","is_merchandise","item_holsters","lod_atlas_index","recalculate_body","shield_body_name","using_tableau","Weapon.ammo_limit","Weapon.body_armor","Weapon.center_of_mass","Weapon.flying_sound_code","Weapon.hit_points","Weapon.passby_sound_code","Weapon.physics_material","Weapon.position","Weapon.reload_phase_count","Weapon.rotation","Weapon.rotation_speed","Weapon.sticking_position","Weapon.sticking_rotation","Weapon.trail_particle_name","Weapon.WeaponFlags.AffectsArea","Weapon.WeaponFlags.AffectsAreaBig","Weapon.WeaponFlags.AmmoBreaksOnBounceBack","Weapon.WeaponFlags.AmmoSticksWhenShot","Weapon.WeaponFlags.AttachAmmoToVisual","Weapon.WeaponFlags.AutoReload","Weapon.WeaponFlags.Burning","Weapon.WeaponFlags.CanBlockRanged","Weapon.WeaponFlags.CanPenetrateShield","Weapon.WeaponFlags.CantReloadOnHorseback","Weapon.WeaponFlags.Consumable","Weapon.WeaponFlags.HasHitPoints","Weapon.WeaponFlags.HasString","Weapon.WeaponFlags.LeavesTrail","Weapon.WeaponFlags.MissileWithPhysics","Weapon.WeaponFlags.NotUsableWithOneHand","Weapon.WeaponFlags.RangedWeapon","Weapon.WeaponFlags.TwoHandIdleOnMount","Weapon.WeaponFlags.UnloadWhenSheathed","Weapon.WeaponFlags.UseHandAsThrowBase"
"OSA","OSA_extra_contribution_items.xml","AR_wolf_shoulder_e2","{=osa_ar_wolf_shoulder_e2}Imperial Leather Shoulders With Brown Wolf Pelt","Cape","Culture.empire","","AR_wolf_shoulder_e2","2.1","","","1","Leather","leather","","10","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_extra_contribution_items.xml","AR_wolf_shoulder_f","{=osa_ar_wolf_shoulder_f}Imperial Mail Shoulders With Wolf Pelt","Cape","Culture.empire","","AR_wolf_shoulder_f","2.7","","","1","Chainmail","chain","","14","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_extra_contribution_items.xml","AR_wolf_shoulder_f2","{=osa_ar_wolf_shoulder_f2}Imperial Mail Shoulders With Brown Wolf Pelt","Cape","Culture.empire","","AR_wolf_shoulder_f2","2.7","","","1","Chainmail","chain","","14","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_extra_contribution_items.xml","AR_wolf_shoulder_g","{=osa_ar_wolf_shoulder_g}Imperial Brass Scale Shoulders With Wolf Pelt","Cape","Culture.empire","","AR_wolf_shoulder_g","2.7","","","1","Plate","plate","","16","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_extra_contribution_items.xml","AR_wolf_shoulder_g2","{=osa_ar_wolf_shoulder_g2}Imperial Brass Scale Shoulders With Brown Wolf Pelt","Cape","Culture.empire","","AR_wolf_shoulder_g2","2.7","","","1","Plate","plate","","16","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_extra_contribution_items.xml","AR_wolf_shoulder_h","{=osa_ar_wolf_shoulder_h}Highland Warlord Pauldrons With Wolf Pelt","Cape","Culture.battania","","AR_wolf_shoulder_h","4.0","","0","3","Plate","plate","","21","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_extra_contribution_items.xml","AR_wolf_shoulder_h2","{=osa_ar_wolf_shoulder_h2}Highland Warlord Pauldrons With Brown Wolf Pelt","Cape","Culture.battania","","AR_wolf_shoulder_h2","4.0","","0","3","Plate","plate","","21","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_extra_contribution_items.xml","AR_wolf_shoulder_i","{=osa_ar_wolf_shoulder_i}Highland Bronze Warlord Pauldrons With Wolf Pelt","Cape","Culture.battania","","AR_wolf_shoulder_i","4.0","","0","3","Plate","plate","","21","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_extra_contribution_items.xml","AR_wolf_shoulder_i2","{=osa_ar_wolf_shoulder_i2}Highland Bronze Warlord Pauldrons With Brown Wolf Pelt","Cape","Culture.battania","","AR_wolf_shoulder_i2","4.0","","0","3","Plate","plate","","21","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_extra_contribution_items.xml","eastern_heavy_lamellar_shoulders","{=osa_eastern_heavy_lamellar_shoulders}Eastern Heavy Lamellar Shoulders","Cape","Culture.khuzait","","sturgia_cavalry_shoulderguards","4.5","","","","Plate","plate","","16","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_extra_contribution_items.xml","AR_huntress_armor_a","{=osa_ar_huntress_armor_a}Huntress' Leather Breastplate With Skirt","BodyArmor","Culture.empire","","AR_huntress_armor_a_converted","1.9","","","1","Cloth","cloth","","14","3","2","false","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_extra_contribution_items.xml","AR_huntress_armor_b","{=osa_ar_huntress_armor_b}Huntress' Iron Breastplate With Skirt","BodyArmor","Culture.empire","","AR_huntress_armor_b_converted","1.9","","","1","Plate","plate","","28","3","2","false","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_extra_contribution_items.xml","AR_huntress_armor_c","{=osa_ar_huntress_armor_c}Huntress' Open Leather Vest With Skirt","BodyArmor","Culture.empire","body_armor","AR_huntress_armor_c_converted","1.9","","","1","Leather","leather","","16","3","2","false","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_extra_contribution_items.xml","eastern_heavy_lamellar_armor","{=osa_eastern_heavy_lamellar_armor}Eastern Heavy Lamellar Armor","BodyArmor","Culture.khuzait","","sturgia_cavalry_armor_reinforced","25.3","","","","Plate","plate","","54","16","18","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_extra_contribution_items.xml","AR_empire_dress_armor_a","{=osa_ar_empire_dress_armor_a}Imperial Dress With Leather Vest","BodyArmor","Culture.empire","body_armor","AR_empire_dress_armor_a","1.9","","","1","Leather","leather","","16","2","2","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_extra_contribution_items.xml","plain_hemp_tunic","{=osa_plain_hemp_tunic}Plain Hemp Tunic","BodyArmor","Culture.empire","body_armor","armor_hemp_tunic","0.4","","0","1","Cloth","cloth_unarmoured","","4","1","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_extra_contribution_items.xml","ON_cone_hat_a","{=osa_on_cone_hat_a}Eastern Conical Straw Hat","HeadArmor","Culture.khuzait","head_armor","ON_cone_hat_a","1.2","","0","1.3","Cloth","cloth","6","","","","","false","type1","none","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_armor.xml","berserkr_fur_a","{=osa_berserkr_fur_a}Plated Bear Fur","Cape","Culture.sturgia","","berserkr_fur_a","7.4","","","3","Leather","leather","7","18","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_armor.xml","berserkr_fur_b","{=osa_berserkr_fur_b}Bear Pelt","Cape","Culture.sturgia","","berserkr_fur_b","6.0","","","3","Leather","leather","7","16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_armor.xml","berserkr_fur_c","{=osa_berserkr_fur_c}Rough Bear Pelt","Cape","Culture.sturgia","","berserkr_fur_c","5.0","","","3","Leather","leather","7","16","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_armor.xml","lamellar_scarf","{=osa_lamellar_scarf}Imperial Lamellar Shoulders with Scarf","Cape","Culture.empire","","hmj_imperial_shoulders_scarf","4.0","","","3","Plate","plate","","18","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_armor.xml","battanian_mail_scarf","{=osa_battanian_mail_scarf}Highland Mail Shoulders With Cloak","Cape","Culture.battania","body_armor","hmj_battanian_mail_scarf","4.5","","0","1.8","Chainmail","chain","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_armor.xml","HMJ_battanian_leather_scarf","{=osa_hmj_battanian_leather_scarf}Highland Leather Shoulders With Cloak","Cape","Culture.battania","body_armor","HMJ_battanian_leather_scarf","1.4","","0","1.5","Leather","leather","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_armor.xml","hmj_battanian_shoulders_a","{=osa_hmj_battanian_shoulders_a}Highland Mail Shoulders With Furred Cloak","Cape","Culture.battania","body_armor","hmj_battanian_shoulders_a","4.5","","0","1.8","Chainmail","chain","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_armor.xml","hmj_battanian_shoulders_b","{=hmj_battanian_shoulders_b}Highland Shoulder Cape","Cape","Culture.battania","","hmj_battanian_shoulders_b","0.2","","","3","Cloth","cloth_unarmoured","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","","true","","","","","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_armor.xml","hmj_battanian_shoulders_c","{=osa_hmj_battanian_shoulders_c}Highland Mail Shoulders With Bearskin","Cape","Culture.battania","body_armor","hmj_battanian_shoulders_c","4.5","","0","1.8","Chainmail","chain","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_armor.xml","hmj_battanian_shoulders_d","{=osa_hmj_battanian_shoulders_d}Highland Mail Shoulders With Rough Bearskin","Cape","Culture.battania","body_armor","hmj_battanian_shoulders_d","4.5","","0","1.8","Chainmail","chain","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_armor.xml","hmj_battanian_shoulders_e","{=osa_hmj_battanian_shoulders_e}Highland Mail Shoulders With Fur","Cape","Culture.battania","body_armor","hmj_battanian_shoulders_e","4.5","","0","1.8","Chainmail","chain","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_armor.xml","hmj_plated_mail_mittens","{=osa_hmj_plated_mail_mittens}Plated Splint Gauntlets With Mail","HandArmor","Culture.empire","","hmj_plated_mail_mittens","1.4","","","1.3","Plate","plate","","","23","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_armor.xml","hmj_eastern_leather_boots","{=osa_hmj_eastern_leather_boots}Eastern Studded Boots","LegArmor","Culture.khuzait","","hmj_eastern_leather_boots","0.9","","","1","Leather","leather","","","","14","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_armor.xml","eastern_splint_boots","{=osa_eastern_splint_boots}Eastern Splint Boots","LegArmor","Culture.khuzait","","hmj_eastern_splint_boots","2.7","","","2","Plate","plate","","","","22","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_armor.xml","simple_shoes","{=osa_simple_shoes}Simple Shoes","LegArmor","Culture.battania","","hmj_simple_shoes","0.2","","","6","Cloth","cloth_unarmoured","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","false","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_head.xml","aserai_feathered_spangenhelm","{=osa_aserai_feathered_spangenhelm}Southern Feathered Spangenhelm Over Mail","HeadArmor","Culture.empire","head_armor","aserai_feathered_spangenhelm","3.4","","0","1.8","Plate","plate","40","","","","","false","all","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_head.xml","aserai_nasalhelm_cloth","{=osa_aserai_nasalhelm_cloth}Southern Loose Wrapped Nasal Helmet","HeadArmor","Culture.aserai","","aserai_nasalhelm_cloth","1.4","","","1","Plate","plate","18","","","","","false","all","type2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_head.xml","aserai_nasalhelm_mailcoif","{=osa_aserai_nasalhelm_mailcoif}Southern Nasalhelm With Mail Coif","HeadArmor","Culture.aserai","head_armor","aserai_nasalhelm_mailcoif","3.1","","0","1","Chainmail","chain","28","","","","","false","all","type2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_head.xml","aserai_nasalhelm_mail_veil","{=osa_aserai_nasalhelm_mail_veil}Southern Nasalhelm With Closed Mail","HeadArmor","Culture.aserai","","aserai_nasalhelm_mail_veil","3.2","","","1.3","Chainmail","chain","30","","","","","false","all","type3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_head.xml","hmj_southern_headband_helm","{=osa_hmj_southern_headband_helm}Southern Nasal Helmet With Headscarf","HeadArmor","Culture.aserai","","hmj_southern_headband_helm","1.2","","","1","Plate","plate","19","","","","","false","type2","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_head.xml","hmj_aserai_helmet_a","{=osa_hmj_aserai_helmet_a}Southern Wrapped Pointed Skullcap Over Mail Coif","HeadArmor","Culture.aserai","","hmj_aserai_helmet_a","2.8","","","2.7","Plate","plate","39","","","","","false","all","type3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_head.xml","aserai_mubarizun_helmet","{=osa_aserai_mubarizun_helmet}Southern Champion's Helmet","HeadArmor","Culture.aserai","head_armor","aserai_mubarizun_helmet","3.5","","0","1.0","Chainmail","chain","46","","","","","false","all","all","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_head.xml","southern_vendel_helmet","{=osa_southern_vendel_helmet}Southern Vendel Helmet","HeadArmor","Culture.aserai","","aserai_cowled_vendel","4.2","","","2.6","Chainmail","chain","51","","","","","false","all","all","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_head.xml","southern_mail_helm_band","{=osa_southern_mail_helm_band}Southern Banded Nasalhelm Over Mail","HeadArmor","Culture.aserai","","hmj_southern_band_helmveil","3.2","","","1.3","Chainmail","chain","30","","","","","false","all","type3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_head.xml","wolfskin_helmet_guard","{=osa_wolfskin_helmet_guard}Wolfskin Helmet","HeadArmor","Culture.battania","head_armor","wolfskin_helm_a","4.0","","0","2","Plate","plate","40","","","","","false","type2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_head.xml","battania_skull_cap","{=osa_battania_skull_cap}Highland Skull Cap","HeadArmor","Culture.battania","head_armor","hmj_battanian_skull_cap","1.1","","0","1","Plate","plate","19","","","","","false","type1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_head.xml","hmj_simple_nasal_helm","{=osa_hmj_simple_nasal_helm}Highland Nasal Cap","HeadArmor","Culture.battania","head_armor","hmj_simple_nasal_helm","1.1","","0","1","Plate","plate","20","","","","","false","type1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_head.xml","hmj_simple_nasal_helm_hood","{=osa_hmj_simple_nasal_helm_hood}Highland Nasal Cap Over Leather","HeadArmor","Culture.battania","head_armor","hmj_simple_nasal_helm_hood","1.1","","0","1","Plate","plate","22","","","","","false","type3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_head.xml","hmj_simple_nasal_helm_with_scale","{=osa_hmj_simple_nasal_helm_with_scale}Highland Nasal Cap Over Scale","HeadArmor","Culture.battania","head_armor","hmj_simple_nasal_helm_with_scale","1.1","","0","1","Plate","plate","24","","","","","false","type3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_head.xml","battania_simple_spangenhelm","{=osa_battania_simple_spangenhelm}Highland Cap Helmet","HeadArmor","Culture.battania","head_armor","hmj_battania_simple_spangenhelm","1.1","","0","1","Plate","plate","19","","","","","false","type1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_head.xml","battania_fur_cap","{=osa_battania_fur_cap}Highland Fur Cap","HeadArmor","Culture.battania","head_armor","battania_fur_cap","0.8","","0","1","Leather","leather","18","","","","","false","type1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_head.xml","simple_helmet","{=osa_simple_helmet}Simple Helmet","HeadArmor","Culture.battania","head_armor","hmj_simple_helm","1.5","","0","1","Plate","plate","20","","","","","false","type1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_head.xml","simple_helmet_headcloth","{=osa_simple_helmet_headcloth}Simple Helmet Over Headwrap","HeadArmor","Culture.battania","head_armor","hmj_simple_helm_headcloth","1.4","","0","1","Plate","plate","22","","","","","false","all","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_head.xml","simple_helmet_with_scale","{=osa_simple_helmet_with_scale}Simple Helmet With Scale","HeadArmor","Culture.battania","head_armor","hmj_simple_helm_with_scale","1.8","","0","1","Plate","plate","26","","","","","false","all","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_head.xml","simple_helmet_scarf","{=osa_simple_helmet_scarf}Simple Helmet With Scarf","HeadArmor","Culture.battania","head_armor","hmj_simple_helm_scarf","1.5","","0","1","Plate","plate","21","","","","","false","all","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_head.xml","celtic_mail_helm","{=osa_celtic_mail_helm}Tall Nasalhelm With Mail","HeadArmor","Culture.battania","head_armor","hmj_celtic_mail_helm","2.9","","0","1.3","Plate","plate","30","","","","","false","type3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_head.xml","highland_headscarf","{=osa_highland_headscarf}Highland Head Scarf","HeadArmor","Culture.battania","","hmj_highland_headscarf","0.3","","","1","Cloth","cloth_unarmoured","4","","","","","false","all","type3","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_head.xml","hmj_imperial_cheek_pteurges_plume","{=osa_hmj_imperial_cheek_pteurges_plume}Highland Plumed Kettle Helmet With Strips","HeadArmor","Culture.battania","head_armor","hmj_imperial_cheek_pteurges_plume","3.7","","0","1.3","Plate","plate","28","","","","","false","type3","type2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_head.xml","bronze_aserai_helm","{=osa_bronze_aserai_helm}Southern Iron Nasalhelm Over Mail","HeadArmor","Culture.empire","head_armor","bronze_aserai_helm","3.4","","0","1.8","Plate","plate","40","","","","","false","all","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_head.xml","khuzait_ironlame_kettle","{=osa_khuzait_ironlame_kettle}Imperial Closed Iron Kettle","HeadArmor","Culture.empire","","khuzait_ironlame_kettle","4","","","2.3","Chainmail","chain","43","","","","","false","type3","all","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_head.xml","khuzait_spiked_kettle","{=osa_khuzait_spiked_kettle}Imperial Closed Spiked Kettle","HeadArmor","Culture.empire","","khuzait_spiked_kettle","5","","","2.0","Chainmail","chain","44","","","","","false","type3","all","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_head.xml","varangian_guard_helmet_a","{=osa_varangian_guard_helmet_a}Imperial Guard's Helmet With Closed Plated Mail","HeadArmor","Culture.empire","","varangian_guard_helmet_a","5.8","","","1.3","Chainmail","chain","54","","","","","false","all","type2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_hmj_moretroops_head.xml","varangian_guard_helmet_c","{=osa_varangian_guard_helmet_c}Imperial Guard's Helmet With Stripped Cataphract Mail","HeadArmor","Culture.empire","","varangian_guard_helmet_c","5.4","","","1.0","Chainmail","chain","53","","","","","false","all","type2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
